Position_X,Position_Y,Speed_X,Speed_Y
20,0,4.840913715233281,0.41904742673769974
20,4,7.592717457620356,-0.011725991227265867
20,8,6.624142564838312,-1.452943481270705
20,12,3.4231892900851904,-1.2339140425884996
20,16,7.689265188321608,-0.5518902193246743
20,19,8.391645788477607,-1.6077174227841637
20,23,7.133675244274075,-0.4833404594477294
20,27,4.057427679050557,-0.831045179185945
21,0,6.925362944338161,0.5336861514343227
21,4,8.148068247408148,0.17691529951508872
21,8,6.227713606154396,-0.032341988748364935
21,12,4.803904298327187,-0.0942056385128196
21,16,6.93520016625204,0.44247339684956255
21,19,8.427234599240732,0.7860125063574825
21,23,6.237859667331627,1.4703716567623026
21,27,3.975738997127965,0.08015115352563787
22,0,7.062404495587048,1.2254260218891881
22,4,8.403760058474978,2.1266323104667557
22,8,4.983144455404855,1.1499461421530297
22,12,5.102301029236285,1.3752107123308615
22,16,6.061181261543883,0.5243501430052481
22,19,7.981357612241861,0.39938483585165024
22,23,6.723622581050485,-0.1148871109684523
22,27,5.161542611407458,1.7598941853735384
23,0,6.018036664079089,0.8955791046925637
23,4,9.561875300700747,1.2359271853235343
23,8,7.645206089361185,1.195540522751998
23,12,4.611128545688377,-0.3624783173550031
23,16,6.512482232077275,1.3826857145704075
23,19,8.351770855177561,0.6696769539892257
23,23,5.6791505948410395,1.1974625606077347
23,27,4.211147065569916,-0.07130917519950598
24,0,7.975928859087648,1.1887419285873033
24,4,7.9639940277613155,1.4408490720324674
24,8,6.231330006093495,0.545040249409888
24,12,4.452530327385654,0.2732961498881831
24,16,6.722958501167961,2.1993531296703184
24,19,8.731165473748518,1.9137149462584457
24,23,6.404403681906182,0.7875431900475509
24,27,4.729112279395612,1.1932803718866134
25,0,5.555072087743697,0.07569331536487633
25,4,7.91089569510533,0.791242339254521
25,8,6.966347915344868,-0.24560137320431435
25,12,4.047813842217639,0.9566080674933043
25,16,6.774572738799733,0.21279080688446617
25,19,8.187459603284475,0.03884267109924847
25,23,6.870482220566244,0.8487738151870393
25,27,4.031827247848811,0.41788268064062706
26,0,6.530224745727651,-0.5995243890767259
26,4,8.384121512399691,-0.538170590172506
26,8,5.853321147979886,-0.39256018015797595
26,12,3.632507168881295,-0.4437134223573992
26,16,6.761147911467152,-0.8684182151094748
26,19,8.133140556151988,0.7803878286803844
26,23,7.167822291397457,-1.7160622393529743
26,27,4.132139692316069,0.8148164559761626
27,0,6.3788010370222175,-1.4277129059151537
27,4,8.016827673291596,-0.2019101831369714
27,8,7.301905490776911,-1.1513785893364896
27,12,5.093056129729625,-0.23833190079226987
27,16,6.821611511580904,-0.1989051321701057
27,19,8.690276231690898,-0.6285315229706084
27,23,6.713771358293714,-0.1220922701458654
27,27,4.8598219488864185,-0.8107740886764538
28,0,7.496859503730912,-1.360016106814691
28,4,9.180487747509726,-0.02021037900372887
28,8,6.4893238622858505,-0.9252248073547038
28,12,4.371884875536314,-0.7325871016952128
28,16,7.031812855665629,-1.355298228598674
28,19,7.8313878233186625,-1.0511508338109807
28,23,7.165796245607366,-1.24965592005322
28,27,5.157648793338652,-0.2933202524743037
29,0,7.455633173725812,-0.537206827317963
29,4,7.7461131094219535,-1.228773606457659
29,8,6.698964421290023,-1.4312903529606174
29,12,4.421059562061402,-1.9979855275982463
29,16,6.107409759297945,-1.1567603683097043
29,19,8.592269858632786,-1.0194308639437888
29,23,5.980830372233195,-2.418311917688211
29,27,4.438874588154237,-2.5997980605920668
30,0,6.601202771959823,1.3185821897355892
30,4,7.702210727281635,-0.9380290850398437
30,8,5.623721924395436,-0.3509145885593126
30,12,5.699175945276038,-0.4783568593094636
30,16,6.735716092542693,-0.7720292766446548
30,19,8.961383447337907,-1.8077573876423996
30,23,6.631664191693048,-0.9774443194999891
30,27,3.628522556558001,-0.44395124005102604
31,0,6.7463032865033075,0.12318385120352407
31,4,8.163516351000819,-0.23078569935651688
31,8,7.090489248450481,-0.38655086468399186
31,12,5.017782629481421,0.7811612294335541
31,16,7.879983150855122,0.05143291456184301
31,19,9.312166707137177,-1.154737781175676
31,23,6.7103048211030005,0.3958547227508766
31,27,5.851605913242935,0.18205103822711188
31,1,6.147363693254574,-0.5571419208459493
31,5,8.424923391329756,0.055872904260903036
31,9,5.484317300400377,-0.41030502875421027
31,13,4.218457068258734,-0.1768986905456496
31,16,7.879983150855122,0.05143291456184301
31,20,7.163297991404701,0.42725551568887177
31,24,5.3771615742630825,-0.19392436489940737
31,28,4.502990472352797,-0.38325522091319425
30,1,6.740946087724088,-1.4207876593695374
30,5,7.410908534969308,-1.037877475474946
30,9,5.514010758999335,-0.33803617404918307
30,13,5.142843209628078,-0.16644145678351066
30,16,6.735716092542693,-0.7720292766446548
30,20,8.033630208579146,-0.669418398232196
30,24,5.6406268508982365,-0.20617193727461663
30,28,4.492033353020215,-1.3777323109976034
29,1,7.03580336653534,-1.7392596797215942
29,5,9.254360997678884,-0.646793203764984
29,9,5.367580443708729,-1.7798297077821055
29,13,4.770675757710868,-1.00074135988953
29,16,6.107409759297945,-1.1567603683097043
29,20,8.633356969772828,-0.914747059153846
29,24,5.216512317074347,-1.3942839787335841
29,28,6.192596270158085,-1.8709503663707747
28,1,6.832398626099488,-1.5194148973424373
28,5,7.770576109924372,-1.1341408489047065
28,9,5.526657409917268,-1.562486075972425
28,13,5.4148344243585935,-1.2818275868073472
28,16,7.031812855665629,-1.355298228598674
28,20,7.08553283913183,0.14103801447492598
28,24,5.965163101519848,-1.7619220270318015
28,28,4.701067231933977,-1.9025767051758966
27,1,7.033731010775366,-1.4886303888060572
27,5,8.285237323670206,-0.5837752442367828
27,9,5.615403932800795,0.02826155480145288
27,13,4.971800858179909,-0.3413667192076608
27,16,6.821611511580904,-0.1989051321701057
27,20,9.089897481724808,0.10138783874015186
27,24,5.332322853380736,-1.369388004628504
27,28,4.805203970124195,0.5821513356546507
26,1,6.857190385053626,0.25648931445453715
26,5,7.533425393256944,0.21728494805696882
26,9,5.303880543898525,-0.7636370272196822
26,13,4.789642012763469,-0.08763932623527712
26,16,6.761147911467152,-0.8684182151094748
26,20,8.373143017976652,-1.174685515011057
26,24,5.358305119206007,-0.9768163154959932
26,28,5.533050628484439,-0.12490744536108422
25,1,7.4661514001814355,0.4250979673432871
25,5,7.209913223496605,1.0316672066064063
25,9,5.079095298964065,1.6035015994346224
25,13,4.0918222001601325,0.2048033896813671
25,16,6.774572738799733,0.21279080688446617
25,20,7.966268369643018,-0.28309643304525045
25,24,6.769847034336926,0.14504568500841297
25,28,5.501238122326207,1.0167203985731563
24,1,7.312769546812159,0.9063691874627895
24,5,8.657757944727036,2.0097915699041393
24,9,4.821580066729293,0.1984880409991105
24,13,4.588583341247301,1.2403997960378572
24,16,6.722958501167961,2.1993531296703184
24,20,8.097040183457414,1.9536925999731671
24,24,5.333324726501461,2.870730664077794
24,28,3.8275193142379793,1.1939374205920286
23,1,7.547966417673495,1.4985152030613365
23,5,6.806008856228461,0.7143806179798805
23,9,6.2546560287897455,0.7502257520941431
23,13,4.896373998356834,1.0313296477445497
23,16,6.512482232077275,1.3826857145704075
23,20,8.45200634820237,1.0310661819476157
23,24,5.884121297840258,0.3445230181689296
23,28,4.5724172565863865,1.05266010152081
22,1,7.251210362859508,0.38308828857031657
22,5,7.832944696427315,1.5084670556034703
22,9,5.467158450463005,0.5440640266330452
22,13,5.365906642343291,0.5360023582785496
22,16,6.061181261543883,0.5243501430052481
22,20,8.682508767173955,1.1063276633205983
22,24,5.424025960391332,0.4467285779683417
22,28,4.90107566997523,1.2388214797658388
21,1,6.502062629862494,-0.41965364455136556
21,5,7.35754324901661,-0.5277117500678131
21,9,5.450340488856284,0.3487572022884025
21,13,4.848941605691755,0.7519057226756453
21,16,6.93520016625204,0.44247339684956255
21,20,7.567314166439141,0.2060535556411488
21,24,5.8897658479893975,-0.2130597525932435
21,28,4.500156024873422,1.0415934251128705
20,1,6.937482329353398,-0.1180487329014014
20,5,8.021214503891162,-1.2531103742903507
20,9,6.005056692173812,-0.4445057438152633
20,13,5.379571240930222,0.63220700664702
20,16,7.689265188321608,-0.5518902193246743
20,20,7.78204284104504,0.12671026254279272
20,24,5.03275568559181,0.11702987671736134
20,28,4.635746147204247,0.054994138503850314
19,1,7.521035338835476,-0.4930884387811541
19,5,8.262689812273948,-0.6821087871199638
19,9,4.67863991950966,-1.6067543885155695
19,13,5.050147410708313,-1.7974024293472821
19,16,7.154034225481549,-0.09767426675289675
19,20,7.773673548579385,0.32086984319293044
19,24,6.191407230533679,-1.2836366282971774
19,28,5.300614345712971,-1.6296150195811485
18,1,6.687433958893834,-1.241527585922689
18,5,7.955209549988892,-0.2682179019451774
18,9,4.686738889296031,-0.795185720722421
18,13,4.21423659506872,-2.1909707368975457
18,16,5.437190556609962,-1.16023546523131
18,20,8.147393781497211,-1.242408159431207
18,24,6.260583134179809,-2.2797796738164533
18,28,3.8743650606661406,-0.7399683186193675
17,1,7.131238779299763,-1.9594310661451895
17,5,7.803087100251405,-2.3039542177730135
17,9,5.254580921420874,-0.8028462935877967
17,13,5.025481147037917,-1.6769567840009036
17,16,7.454716015131735,-0.6457098856190492
17,20,7.5313486250473325,-0.6776036140487601
17,24,6.013177707015766,-0.52166364604682
17,28,3.340869436872666,-1.5872252417015895
16,1,6.220419172878332,-0.4292684592551521
16,5,7.729072714320382,-0.9718840716620991
16,9,5.987251832850201,0.35527455983053297
16,13,5.41036906641752,-1.042058691453604
16,16,5.352695473466551,0.02881552021491242
16,20,8.344636787646042,-0.32381816100777944
16,24,6.226685168539748,-0.625452754177078
16,28,5.341562242568809,-0.6930598404723682
15,1,7.774936175802727,-0.5403621187086098
15,5,8.694396641137681,0.7725363905175262
15,9,5.1119224272588335,0.3724304697586289
15,13,3.9244442154599266,-0.10919415041475425
15,16,7.811121319376656,0.4178173601537946
15,20,8.680703588947946,0.8195808050286958
15,24,5.044641162286066,0.3069246349457714
15,28,3.760785020437086,1.2389329504713449
14,1,6.45515310517498,0.35757123546439223
14,5,7.579020080069647,-0.2797343844161972
14,9,5.477258579961502,1.878781737527161
14,13,4.542029140914614,1.0290405165267331
14,16,7.501968106710647,1.2214828921694163
14,20,8.535025603100472,2.4394456235665256
14,24,6.314460378854127,-0.053707944166806396
14,28,4.140318244163524,1.468528857558323
13,1,6.98476086028069,1.5684575653960886
13,5,7.82812966743749,0.9124434256969587
13,9,6.631935327095048,1.1553674294362613
13,13,5.020951904844708,1.7221163133031758
13,16,6.315329804404117,2.0455789529772095
13,20,8.726420495628016,1.364346747251729
13,24,6.255550794425356,0.8838002921518245
13,28,5.53568253850465,1.670743092050665
12,1,6.938231805920585,1.2881369929873574
12,5,8.808308504830013,1.115534488071184
12,9,4.704765771853432,0.5833367101999699
12,13,4.4754209976675785,1.3231816986467297
12,16,7.050428871746023,0.8234980382901138
12,20,8.594538774841542,0.44981799905452313
12,24,6.88483115297844,0.8246420227724115
12,28,5.296224733374983,0.8230856312122083
11,1,8.537627712224339,0.5233209696893212
11,5,8.45851577864654,1.187180868982028
11,9,5.794624947288273,0.4737443562042536
11,13,3.064579601424114,0.9654189645835632
11,16,6.315166576881271,0.4565003521546415
11,20,6.879871604106408,1.1690615544348122
11,24,5.873037941049489,1.463209757992435
11,28,3.9016248663571123,-0.1787527084168501
10,1,6.160372720489647,-0.21783417769547792
10,5,8.84992991280146,0.6434963842622665
10,9,5.294409852229105,-0.5140262189594503
10,13,5.458526309068208,-0.136424291884035
10,16,5.800168130123708,-0.3678309263249316
10,20,8.574870834125374,-0.011878738976686322
10,24,4.855524937196661,0.6688803069460576
10,28,4.332676156419325,0.10186377588650915
9,1,6.346450411462827,-0.6943612785141212
9,5,8.457355416389282,-1.2738437907801494
9,9,5.933018720801687,-1.4046833753030983
9,13,4.906575236108319,-0.6584641872511333
9,16,6.299495311907398,-0.3251410173305104
9,20,9.397401658879854,-0.559589337719167
9,24,5.7102601230027625,-1.1236077864257694
9,28,5.856585700125015,-0.3242126362605436
8,1,6.587920455648964,-1.2211532619606307
8,5,9.023603853629393,-1.3978634697182266
8,9,5.6175967905180055,-1.4963269227981786
8,13,4.760925372753383,-0.10973123920031323
8,16,6.748336220280054,-1.5471953517097687
8,20,7.997912944488389,-2.409866028152194
8,24,5.878594293182575,-0.7533789507691018
8,28,4.11806313772591,-0.59983742850879
7,1,7.073018878907471,-1.2246803314638677
7,5,7.247152233713635,-0.43663966201561094
7,9,6.293104776812709,-2.010590991353132
7,13,4.925926308713437,-0.5945803466372331
7,16,8.025858858238125,-2.3548120027349726
7,20,8.341379138227747,-0.5081014819548029
7,24,4.752229557612508,-0.9899012694442676
7,28,4.795439595824366,0.1554612199461122
6,1,7.017749158432257,-0.48632736917827357
6,5,7.601139583096719,-0.8108873139216594
6,9,5.465697051004783,-0.6784703692979045
6,13,3.4839086961026062,-2.577581048646361
6,16,7.077836004848837,-0.061024649944565815
6,20,9.057226568631151,-1.2531377543061508
6,24,5.679374965023395,-0.9369442898741123
6,28,4.910649764412363,-0.851098754100921
5,1,8.051134720322732,-0.674936958622986
5,5,8.800203943912082,-0.1392158544165853
5,9,4.86500976129316,-0.20756347405380932
5,13,5.223975034774767,0.5969231320338451
5,16,7.574272740425796,0.09444792166197964
5,20,8.190128171336173,0.07820238772748456
5,24,6.041977605468486,0.25077998248332434
5,28,4.227459337263619,0.9223623716296641
4,1,8.069278099452953,0.9832589194053181
4,5,7.4547356720087254,1.470923763656623
4,9,7.051727205264815,0.3179702848684415
4,13,5.449724025459767,1.1995697244429722
4,16,7.217213178831855,1.4430846807027478
4,20,7.596650724864789,0.8591469710192292
4,24,5.31921054867375,0.8642279270368368
4,28,3.7215316179706877,0.5245558505455259
3,1,7.371164489750303,0.8291658328050551
3,5,8.308240025871529,1.9442363247048164
3,9,5.2413801824563455,1.6649501981596666
3,13,5.963316638563901,1.6716495079200697
3,16,7.007331337609316,1.0678137373470664
3,20,7.740783173253707,0.7245562661833278
3,24,5.930557680056435,0.897176165028552
3,28,4.409087592688718,1.3015354339340914
2,1,7.04337058267903,1.0236437623322623
2,5,8.868496571436438,1.382328516237351
2,9,5.145783843915808,0.7105916609097547
2,13,5.833570677382214,1.7908133354245468
2,16,6.46397232838226,2.3506603107639448
2,20,9.060785187163042,1.2728688373153223
2,24,5.592293617427248,0.5317591265391083
2,28,6.358228346333491,1.118386995607507
1,1,5.9819174760955685,1.5650032882835903
1,5,9.505615879748694,0.6271163961730015
1,9,6.400333350176306,0.5164566298682929
1,13,4.937848117259175,0.10730442484678687
1,16,5.613340140254265,0.4105026594933678
1,20,9.27737294366748,1.1119354863106703
1,24,5.777459764585597,0.7447980611903482
1,28,3.669622226398424,-0.32425183491843007
0,1,6.692426856016906,-0.8765331655108726
0,5,7.927582546387715,-1.2301259723026363
0,9,6.00248576022511,-0.16638475855089396
0,13,5.0865551642652385,0.09583943077813045
0,16,6.027039130106918,-1.0526616396707196
0,20,8.32961652072883,0.140119821061173
0,24,7.119001361804518,-1.034517431406806
0,28,4.114929834456815,0.9039137568280238
0,2,8.02926521547463,0.4403828954220842
0,6,7.745213843999746,0.4888013389788457
0,10,4.490575712855648,0.3695255557751637
0,14,4.877677836750081,0.18512754558203323
0,18,7.631762037851491,0.28002189384927273
0,21,6.777805655542041,-0.42061581935478265
0,25,6.147538980449367,-0.5998794055369664
0,29,5.323959604866356,-1.4164099712248532
1,2,7.652752840609253,0.7763892040225789
1,6,7.0114327741177105,1.1086737792909391
1,10,4.429868644727994,0.5263598600051335
1,14,5.314665978599541,0.5415931954892637
1,18,7.428501523199161,0.6452667438345305
1,21,7.449252918484389,0.8540199817308656
1,25,5.741019638998174,-0.20073615173228126
1,29,6.043459139056896,0.33340049578021363
2,2,6.854222619123495,0.6476711392492192
2,6,8.110904480780466,0.442368980219304
2,10,5.136801867544753,1.53146666465424
2,14,4.700865243664978,1.2006225716931787
2,18,8.070266507032823,0.5651955064345743
2,21,8.185297696120923,1.2444602296269611
2,25,5.192851528309062,1.2333760360251456
2,29,6.122406681591323,0.7945013228349683
3,2,8.21476037236341,1.1083659694714012
3,6,7.659236218315467,0.9333028169258197
3,10,4.379215546857473,0.6292257285404868
3,14,5.919624742701771,1.0475028524656325
3,18,8.892014153401606,0.7245463148699145
3,21,8.298115714092365,1.6658899037806838
3,25,4.97589962769389,1.2862455340153165
3,29,4.918944705883835,1.3096309773130832
4,2,7.324142271961857,-0.2184566367936776
4,6,8.272450426344767,1.0111810969890813
4,10,4.206016656116653,1.3872647483965235
4,14,5.687481238167251,0.5030559312223488
4,18,6.886691640820807,-0.15959285486208064
4,21,7.432222911193842,-0.1659270555789561
4,25,5.84185103897504,1.84202613486788
4,29,5.287459410255087,1.118437109412758
5,2,7.947696713283517,-0.3451599674646735
5,6,8.306066747878635,-0.13370060486999047
5,10,4.755348133422418,0.4487341637023674
5,14,5.567849946226459,0.24444955512566563
5,18,7.726496631633343,0.4773375452871782
5,21,8.703718371166852,-0.1980683925048486
5,25,5.493611553427975,0.1916239820007814
5,29,4.191208980625703,-0.6746715679996464
6,2,8.387873541577566,0.7663874298168158
6,6,9.176956657022806,0.52267406899152
6,10,4.855861950664089,-1.2287561404302887
6,14,5.606728248664082,-0.2626574712367202
6,18,7.414531647476991,0.18849110224828514
6,21,8.967613466006583,-0.08165143245096987
6,25,5.553967416481082,-0.6952992431673154
6,29,4.884229885549853,-0.045860676458901156
7,2,7.997774792074984,-1.2258948332562656
7,6,8.639556815211314,-1.4228004325299717
7,10,6.425331558131331,0.5508029478257291
7,14,6.700199543396938,-1.0721270982203697
7,18,8.665717927494722,-1.2324925948758318
7,21,8.300081232215758,-1.6064003873595614
7,25,5.213183260831262,-1.8502073778828163
7,29,4.540800265155918,0.004311865991607578
8,2,8.65459479611308,-0.8094902320276756
8,6,7.530763662022593,-1.3905533883092056
8,10,4.500264100782755,-0.9339977518764192
8,14,5.081640111369538,-0.9609071811387476
8,18,7.795130061509461,-1.5453495458583215
8,21,7.658165866299099,-1.9308361459836723
8,25,4.132778999800148,-1.4839874634695074
8,29,4.4325403973104125,-1.4204989233626761
9,2,7.111233720138758,-0.9848707173543283
9,6,7.615141615496871,-0.44213362207387474
9,10,5.571517773569338,0.5466132940005091
9,14,3.95538191825151,-1.4219911753567105
9,18,7.849520853179019,-1.8993806368816322
9,21,8.773532346587562,0.38514468462691476
9,25,5.157101189483312,-1.2273295564859101
9,29,6.180134815175384,0.08111666462461498
10,2,8.175471074817185,-0.03538068310455297
10,6,8.485581027204537,-0.046845248605792714
10,10,5.44406131760123,0.7785434362166078
10,14,5.51597900103459,-1.044192977131873
10,18,8.014430275252552,0.3319176589336073
10,21,8.533649383596435,-0.2369288533259339
10,25,4.884065489871113,-0.5023318381305455
10,29,4.572004993895903,-0.132354668045038
11,2,7.468770318352674,0.9438499941108659
11,6,8.196702405386349,0.41826506826436566
11,10,4.185481838934054,0.3899487695218104
11,14,5.353529588160452,0.7837987063824297
11,18,8.44498486914403,1.9501542836095445
11,21,8.606462369929005,0.13637588060671577
11,25,5.649526330198481,-0.11086157139941592
11,29,4.741459983903199,1.805471541403264
12,2,7.347869812131823,0.3852651658756578
12,6,8.186865746767745,0.6115618535288283
12,10,5.461004585519405,0.8353225127687823
12,14,5.05001212284152,1.5504748115508922
12,18,7.900386234325265,-0.06511354126999674
12,21,7.615873091868096,0.003196986214342916
12,25,5.887955571900933,1.4532589781799097
12,29,5.3248485705815565,1.82960675047069
13,2,7.537649676331465,1.2783171886207354
13,6,6.719650595201991,1.4944258346576396
13,10,4.1887738865324735,1.0361594235813603
13,14,4.750137971331031,1.3308368533117032
13,18,6.175318845937748,0.607144836253692
13,21,6.200009609385239,1.7725373376444618
13,25,4.802509742209438,1.2058308874329784
13,29,5.93067797166567,0.281814235025219
14,2,7.7114056298517735,2.054422381201512
14,6,7.75493641218465,1.7035468083396421
14,10,3.2297636054722894,-0.1615220146148316
14,14,5.100930067322176,1.9043721934835032
14,18,8.508636680812835,0.5863162306512666
14,21,9.418621626367214,1.4825563203952647
14,25,5.534682333131124,0.8978449265715396
14,29,5.399777217785523,1.0401929799712921
15,2,7.950439880818248,-0.12791273329803923
15,6,7.2909940788245144,0.7006356387167828
15,10,5.352489836326985,-0.0631254242308068
15,14,5.504302990749247,0.9792485139418072
15,18,8.440856874042968,0.022367068504085524
15,21,6.995457752711525,0.19499270335422783
15,25,6.358614057610813,-0.7250113968596703
15,29,6.880742454837834,1.0745625598867106
16,2,7.156526447929211,-0.7574138362874241
16,6,7.952713971709477,-0.8950573737406022
16,10,3.8169399946721834,-0.2287910213092045
16,14,5.059569350055407,1.3532988142661215
16,18,8.012745703031692,-0.2414150005251581
16,21,8.019354997193712,-1.1057032474170263
16,25,4.7961641848460514,-0.06830844182437963
16,29,5.038491549119826,-0.369344027272691
17,2,8.499510127682582,-1.2280983803862913
17,6,7.706947099789634,0.10090270721921912
17,10,5.251482094715884,-0.0361387092570175
17,14,6.954634888848914,-1.1586194590029861
17,18,7.450782114124684,0.021255315635758366
17,21,9.590204597709382,-1.0440425983804527
17,25,6.323539252829631,-0.7115009808136898
17,29,5.255207407425047,-1.0520603595015
18,2,8.216632630205693,-1.1235486916094193
